# mphi[eV]; Yb:sig_Xcoeffs [Hz]:	Yb+:S1/2->D5/2;	Yb+:S1/2->D3/2;	Yb+:S1/2->F7/2;	Yb:1S0->2D2;	Yb:1S0->3P0;
1.000000000000000000e+00 -3.149410968387544531e+13 -3.548968999281491406e+13 2.571409426668460625e+14 -4.136342396162569336e+12 3.127309402770776172e+13
1.023292992280699920e+00 -3.149500347488032031e+13 -3.549055464990715625e+13 2.571904545624803438e+14 -4.134887695266131836e+12 3.127675858160126953e+13
1.047128548050800134e+00 -3.149587507523084375e+13 -3.549139850322545312e+13 2.572385002705705000e+14 -4.133475195678320312e+12 3.128032113655204297e+13
1.071519305237599973e+00 -3.149672460356048828e+13 -3.549222164609481250e+13 2.572850940056560000e+14 -4.132104508284915039e+12 3.128378253397195703e+13
1.096478196143099826e+00 -3.149755217850259375e+13 -3.549302417184091406e+13 2.573302499822764375e+14 -4.130775243972217285e+12 3.128714361527262500e+13
1.122018454301899837e+00 -3.149835791869085156e+13 -3.549380617378898438e+13 2.573739824149713125e+14 -4.129487013625878906e+12 3.129040522186588281e+13
1.148153621496800003e+00 -3.149914194275838672e+13 -3.549456774526435938e+13 2.574163055182801875e+14 -4.128239428132157715e+12 3.129356819516341797e+13
1.174897554939499988e+00 -3.149990436933884375e+13 -3.549530897959240625e+13 2.574572335067425625e+14 -4.127032098376791504e+12 3.129663337657702344e+13
1.202264434617400068e+00 -3.150064531706564844e+13 -3.549602997009848438e+13 2.574967805948980938e+14 -4.125864635245776367e+12 3.129960160751839844e+13
1.230268770812299906e+00 -3.150136490457217578e+13 -3.549673081010778906e+13 2.575349609972863125e+14 -4.124736649625243164e+12 3.130247372939937500e+13
1.258925411794100002e+00 -3.150206325049188672e+13 -3.549741159294598438e+13 2.575717889284466562e+14 -4.123647752400927246e+12 3.130525058363169531e+13
1.288249551693100070e+00 -3.150274047345830078e+13 -3.549807241193823438e+13 2.576072786029186875e+14 -4.122597554458915039e+12 3.130793301162705469e+13
1.318256738556399910e+00 -3.150339669210479297e+13 -3.549871336040989062e+13 2.576414442352420625e+14 -4.121585666685114746e+12 3.131052185479728906e+13
1.348962882591600021e+00 -3.150403202506474219e+13 -3.549933453168624219e+13 2.576743000399563125e+14 -4.120611699965571289e+12 3.131301795455413672e+13
1.380384264602800171e+00 -3.150464659097169531e+13 -3.549993601909282812e+13 2.577058602316008125e+14 -4.119675265186280273e+12 3.131542215230916797e+13
1.412537544622699981e+00 -3.150524050845909375e+13 -3.550051791595484375e+13 2.577361390247154062e+14 -4.118775973233066406e+12 3.131773528947442969e+13
1.445439770745899910e+00 -3.150581389616037500e+13 -3.550108031559778906e+13 2.577651506338392500e+14 -4.117913434991884277e+12 3.131995820746149219e+13
1.479108388168200117e+00 -3.150636687270890625e+13 -3.550162331134675781e+13 2.577929092735121875e+14 -4.117087261348905273e+12 3.132209174768214844e+13
1.513561248436199991e+00 -3.150689955673817578e+13 -3.550214699652733594e+13 2.578194291582736875e+14 -4.116297063189954590e+12 3.132413675154804297e+13
1.548816618912399967e+00 -3.150741206688160547e+13 -3.550265146446473438e+13 2.578447245026633125e+14 -4.115542451400985840e+12 3.132609406047123047e+13
1.584893192461100053e+00 -3.150790452177267969e+13 -3.550313680848446875e+13 2.578688095212205000e+14 -4.114823036868040527e+12 3.132796451586310156e+13
1.621810097358900027e+00 -3.150837704004489453e+13 -3.550360312191171094e+13 2.578916984284849062e+14 -4.114138430476983398e+12 3.132974895913561719e+13
1.659586907437500036e+00 -3.150882974033158203e+13 -3.550405049807194531e+13 2.579134054389960625e+14 -4.113488243113949219e+12 3.133144823170044531e+13
1.698243652461699948e+00 -3.150926274126613672e+13 -3.550447903029036719e+13 2.579339447672934375e+14 -4.112872085664583008e+12 3.133306317496948047e+13
