-7.355461084589579773e+10,1.158466049387657344e+14,-1.436794412120835938e+12,3.470404364793327637e+11
-1.999073705239765167e+10,3.143724610691362109e+13,-3.770359121538883057e+11,9.492869721832179260e+10
-9.576090556759038925e+09,1.502615384403804492e+13,nan,nan
-5.826158438148228645e+09,9.132710208004101562e+12,-1.023910925288428345e+11,2.805840829371055222e+10
