# mphi[eV]; Yb:Xcoeffs [Hz]:	Yb+:S1/2->D5/2; Yb+:S1/2->F7/2;
1.000000000000000000e+00 -3.149410968387544375e+14 2.571409426668460500e+15
1.023292992280699920e+00 -3.149500347488031875e+14 2.571904545624803500e+15
1.047128548050800134e+00 -3.149587507523084375e+14 2.572385002705705000e+15
1.071519305237599973e+00 -3.149672460356048750e+14 2.572850940056560000e+15
1.096478196143099826e+00 -3.149755217850259375e+14 2.573302499822764500e+15
1.122018454301899837e+00 -3.149835791869085000e+14 2.573739824149713000e+15
1.148153621496800003e+00 -3.149914194275838750e+14 2.574163055182802000e+15
1.174897554939499988e+00 -3.149990436933884375e+14 2.574572335067425500e+15
1.202264434617400068e+00 -3.150064531706565000e+14 2.574967805948981000e+15
1.230268770812299906e+00 -3.150136490457217500e+14 2.575349609972863000e+15
1.258925411794100002e+00 -3.150206325049188750e+14 2.575717889284466500e+15
1.288249551693100070e+00 -3.150274047345830000e+14 2.576072786029187000e+15
1.318256738556399910e+00 -3.150339669210479375e+14 2.576414442352420500e+15
1.348962882591600021e+00 -3.150403202506474375e+14 2.576743000399563000e+15
1.380384264602800171e+00 -3.150464659097169375e+14 2.577058602316008000e+15
1.412537544622699981e+00 -3.150524050845909375e+14 2.577361390247154000e+15
1.445439770745899910e+00 -3.150581389616037500e+14 2.577651506338392500e+15
1.479108388168200117e+00 -3.150636687270890625e+14 2.577929092735122000e+15
1.513561248436199991e+00 -3.150689955673817500e+14 2.578194291582737000e+15
1.548816618912399967e+00 -3.150741206688160625e+14 2.578447245026633000e+15
1.584893192461100053e+00 -3.150790452177268125e+14 2.578688095212205000e+15
1.621810097358900027e+00 -3.150837704004489375e+14 2.578916984284849000e+15
1.659586907437500036e+00 -3.150882974033158125e+14 2.579134054389960500e+15
1.698243652461699948e+00 -3.150926274126613750e+14 2.579339447672934500e+15
1.737800828749299864e+00 -3.150967616148223125e+14 2.579533306279166500e+15
1.778279410038899888e+00 -3.151007011961312500e+14 2.579715772354052500e+15
1.819700858609899941e+00 -3.151044473429230000e+14 2.579886988042988000e+15
1.862087136662799791e+00 -3.151080012415320000e+14 2.580047095491368000e+15
1.905460717963200157e+00 -3.151113640782930000e+14 2.580196236844587000e+15
1.949844599758000063e+00 -3.151145370395405000e+14 2.580334554248042000e+15
1.995262314968800021e+00 -3.151175213116080000e+14 2.580462189847128000e+15
2.041737944669499871e+00 -3.151203180808308750e+14 2.580579285787240500e+15
2.089296130854000122e+00 -3.151229285335430000e+14 2.580685984213775000e+15
2.137962089502200236e+00 -3.151253538560781250e+14 2.580782427272126500e+15
2.187761623949500134e+00 -3.151275952347723125e+14 2.580868757107690500e+15
2.238721138568299907e+00 -3.151296538559601250e+14 2.580945115865862500e+15
2.290867652767699880e+00 -3.151315309059740625e+14 2.581011645692039500e+15
2.344228815319899795e+00 -3.151332275711496875e+14 2.581068488731614000e+15
2.398832919019400212e+00 -3.151347450378221250e+14 2.581115787129984000e+15
2.454708915684999937e+00 -3.151360844923238125e+14 2.581153683032544000e+15
2.511886431509500195e+00 -3.151372471209911250e+14 2.581182318584688000e+15
2.570395782768799986e+00 -3.151382341101583750e+14 2.581201835931814000e+15
2.630267991895300028e+00 -3.151390466461584375e+14 2.581212377219317500e+15
2.691534803926900032e+00 -3.151396859153268125e+14 2.581214084592591000e+15
2.754228703338100104e+00 -3.151401531039982500e+14 2.581207100197032500e+15
2.818382931264399982e+00 -3.151404493985056250e+14 2.581191566178036000e+15
2.884031503126599727e+00 -3.151405759851861875e+14 2.581167624680998500e+15
2.951209226666299923e+00 -3.151405340503715000e+14 2.581135417851314500e+15
3.019951720402000106e+00 -3.151403247803968125e+14 2.581095087834380000e+15
3.090295432513499918e+00 -3.151399493615975625e+14 2.581046776775589000e+15
3.162277660168300031e+00 -3.151394089803079375e+14 2.580990626820338000e+15
3.235936569296200105e+00 -3.151387048228609375e+14 2.580926780114022500e+15
3.311311214825900073e+00 -3.151378380755925625e+14 2.580855378802038500e+15
3.388441561391999812e+00 -3.151368099248365000e+14 2.580776565029781000e+15
3.467368504525300210e+00 -3.151356215569275000e+14 2.580690480942644500e+15
3.548133892335699979e+00 -3.151342741581997500e+14 2.580597268686025500e+15
3.630780547701000227e+00 -3.151327689149878750e+14 2.580497070405318500e+15
3.715352290971700278e+00 -3.151311070136256875e+14 2.580390028245921000e+15
3.801893963205599913e+00 -3.151292896404487500e+14 2.580276284353226500e+15
3.890451449942800011e+00 -3.151273179817904375e+14 2.580155980872631000e+15
3.981071705534899863e+00 -3.151251932239861875e+14 2.580029259949529500e+15
4.073802778041099693e+00 -3.151229165533695000e+14 2.579896263729318500e+15
4.168693834703299572e+00 -3.151204891562750000e+14 2.579757134357393000e+15
4.265795188015899519e+00 -3.151179122190375625e+14 2.579612013979148500e+15
4.365158322401600621e+00 -3.151151869279922500e+14 2.579461044739979000e+15
4.466835921509599849e+00 -3.151123144694711875e+14 2.579304368785282500e+15
