# Yb+/Yb0 Info (AME2020+Door2024 - nuclear mass ratios): A, mA, sigma(mA), Ap, mAp, sigma(mAp),
172         	172         	172         	172
171.936386654	171.936386654	171.936386654	171.936386654
1.5e-8	        1.5e-8	        1.5e-8   	1.5e-8
168	        170	        174         	176
0.976715921748	0.988355799257	1.011649212140	1.023305557965
4e-12      	4e-12      	4e-12       	4e-12
