#mass(eV); sig_Xcoeff(Hz):	 Ca+:2S1/2-2D5/2	Ca+:2D3/2-2D5/2	Ca+:S1/2->P1/2	Ca+:D3/2->P1/2
3.311311214825910731e+00 -8.774434569415857812e+13 4.203258858646890259e+11 3.541912782192275000e+13 1.235837994019460156e+14
3.388441561392027790e+00 -8.774432987962135938e+13 4.203256847133807983e+11 3.541911829185751562e+13 1.235837738561922344e+14
3.467368504525316641e+00 -8.774431332703090625e+13 4.203254745243572388e+11 3.541910831507482812e+13 1.235837471166301094e+14
3.548133892335752826e+00 -8.774429600184165625e+13 4.203252548845206299e+11 3.541909787062239844e+13 1.235837191273485781e+14
3.630780547701013550e+00 -8.774427786789021875e+13 4.203250253619462891e+11 3.541908693656580469e+13 1.235836898298179844e+14
3.715352290971727811e+00 -8.774425888732015625e+13 4.203247855043851318e+11 3.541907548994306250e+13 1.235836591627675938e+14
3.801893963205612792e+00 -8.774423902050235938e+13 4.203245348394691162e+11 3.541906350671621094e+13 1.235836270620580312e+14
3.890451449942804896e+00 -8.774421822595250000e+13 4.203242728726627197e+11 3.541905096172098438e+13 1.235835934605461406e+14
3.981071705534973582e+00 -8.774419646024425000e+13 4.203239990866643066e+11 3.541903782861432031e+13 1.235835582879452188e+14
4.073802778041126338e+00 -8.774417367791832812e+13 4.203237129408077393e+11 3.541902407981921094e+13 1.235835214706783594e+14
4.168693834703356416e+00 -8.774414983138792188e+13 4.203234138692972412e+11 3.541900968646715625e+13 1.235834829317243750e+14
4.265795188015926165e+00 -8.774412487083887500e+13 4.203231012802468872e+11 3.541899461833755469e+13 1.235834425904566719e+14
4.365158322401661017e+00 -8.774409874412581250e+13 4.203227745549556274e+11 3.541897884379475781e+13 1.235834003624755312e+14
4.466835921509630047e+00 -8.774407139666332812e+13 4.203224330462528687e+11 3.541896232972208594e+13 1.235833561594316562e+14
4.570881896148752510e+00 -8.774404277131173438e+13 4.203220760770650635e+11 3.541894504145247656e+13 1.235833098888412812e+14
4.677351412871980862e+00 -8.774401280825856250e+13 4.203217029394229736e+11 3.541892694269610938e+13 1.235832614538940938e+14
4.786300923226385784e+00 -8.774398144489301562e+13 4.203213128923662720e+11 3.541890799546471875e+13 1.235832107532501094e+14
4.897788193684460722e+00 -8.774394861567554688e+13 4.203209051619749756e+11 3.541888815999262500e+13 1.235831576808301406e+14
5.011872336272724660e+00 -8.774391425200145312e+13 4.203204789382343140e+11 3.541886739465322656e+13 1.235831021255929219e+14
5.128613839913647610e+00 -8.774387828205765625e+13 4.203200333740107422e+11 3.541884565587290625e+13 1.235830439713045625e+14
5.248074602497722729e+00 -8.774384063067342188e+13 4.203195675833656616e+11 3.541882289803957812e+13 1.235829830962963594e+14
5.370317963702527564e+00 -8.774380121916359375e+13 4.203190806397128296e+11 3.541879907340814062e+13 1.235829193732114531e+14
5.495408738576247565e+00 -8.774375996516418750e+13 4.203185715745256958e+11 3.541877413200097656e+13 1.235828526687396875e+14
5.623413251903491172e+00 -8.774371678246195312e+13 4.203180393744232788e+11 3.541874802150367969e+13 1.235827828433400625e+14
5.754399373371566817e+00 -8.774367158081443750e+13 4.203174829800513306e+11 3.541872068715652344e+13 1.235827097509510156e+14
5.888436553555889574e+00 -8.774362426576203125e+13 4.203169012833093872e+11 3.541869207164052344e+13 1.235826332386858594e+14
6.025595860743580445e+00 -8.774357473843235938e+13 4.203162931257752686e+11 3.541866211495803125e+13 1.235825531465161562e+14
6.165950018614822170e+00 -8.774352289533390625e+13 4.203156572957749023e+11 3.541863075430838281e+13 1.235824693069380625e+14
6.309573444801930719e+00 -8.774346862814167188e+13 4.203149925265700073e+11 3.541859792395740625e+13 1.235823815446256562e+14
6.456542290346555468e+00 -8.774341182347195312e+13 4.203142974936488647e+11 3.541856355510073438e+13 1.235822896760663281e+14
6.606934480075964622e+00 -8.774335236264690625e+13 4.203135708117006226e+11 3.541852757572150781e+13 1.235821935091801094e+14
6.760829753919817442e+00 -8.774329012144865625e+13 4.203128110327725220e+11 3.541848991044048438e+13 1.235820928429219219e+14
6.918309709189363055e+00 -8.774322496986121875e+13 4.203120166424097900e+11 3.541845048036041406e+13 1.235819874668640469e+14
7.079457843841380438e+00 -8.774315677180151562e+13 4.203111860577647095e+11 3.541840920290182031e+13 1.235818771607611094e+14
7.244359600749898043e+00 -8.774308538483681250e+13 4.203103176235637207e+11 3.541836599163280469e+13 1.235817616940931875e+14
7.413102413009175606e+00 -8.774301065989031250e+13 4.203094096093186035e+11 3.541832075608957812e+13 1.235816408255892031e+14
7.585775750291834818e+00 -8.774293244093231250e+13 4.203084602059707031e+11 3.541827340158985938e+13 1.235815143027281406e+14
7.762471166286919910e+00 -8.774285056465770312e+13 4.203074675222197876e+11 3.541822382903672656e+13 1.235813818612166562e+14
7.943282347242814012e+00 -8.774276486014776562e+13 4.203064295809953003e+11 3.541817193471417188e+13 1.235812432244429375e+14
8.128305161640994925e+00 -8.774267514851775000e+13 4.203053443155015869e+11 3.541811761007290625e+13 1.235810981029061562e+14
8.317637711026709013e+00 -8.774258124254648438e+13 4.203042095651057739e+11 3.541806074150652344e+13 1.235809461936181094e+14
8.511380382023768121e+00 -8.774248294629112500e+13 4.203030230716040039e+11 3.541800121011682031e+13 1.235807871794795469e+14
8.709635899560804972e+00 -8.774238005468153125e+13 4.203017824745106201e+11 3.541793889146942969e+13 1.235806207286254688e+14
8.912509381337459402e+00 -8.774227235309910938e+13 4.203004853063629761e+11 3.541787365533716406e+13 1.235804464937426406e+14
9.120108393559096527e+00 -8.774215961693293750e+13 4.202991289886569214e+11 3.541780536543210156e+13 1.235802641113537031e+14
9.332543007969904991e+00 -8.774204161111892188e+13 4.202977108260330200e+11 3.541773387912553125e+13 1.235800732010704844e+14
9.549925860214358408e+00 -8.774191808965489062e+13 4.202962280017390137e+11 3.541765904715466406e+13 1.235798733648113125e+14
9.772372209558112033e+00 -8.774178879509567188e+13 4.202946775722104492e+11 3.541758071331628125e+13 1.235796641859841562e+14
1.000000000000000000e+01 -8.774165345802335938e+13 4.202930564614454956e+11 3.541749871414635938e+13 1.235794452286311719e+14
1.023292992280754277e+01 -8.774151179649465625e+13 4.202913614547980957e+11 3.541741287858468750e+13 1.235792160365341406e+14
1.047128548050899610e+01 -8.774136351546245312e+13 4.202895891933529663e+11 3.541732302762484375e+13 1.235789761322806719e+14
1.071519305237606368e+01 -8.774120830617068750e+13 4.202877361672458496e+11 3.541722897394739844e+13 1.235787250162853281e+14
1.096478196143185002e+01 -8.774104584552162500e+13 4.202857987099596558e+11 3.541713052153729688e+13 1.235784621657688906e+14
1.122018454301963608e+01 -8.774087579541528125e+13 4.202837729899590454e+11 3.541702746528323438e+13 1.235781870336884844e+14
1.148153621496883048e+01 -8.774069780205742188e+13 4.202816550046244507e+11 3.541691959055877344e+13 1.235778990476208281e+14
1.174897554939529520e+01 -8.774051149523615625e+13 4.202794405727841187e+11 3.541680667278483594e+13 1.235775976085937812e+14
1.202264434617413258e+01 -8.774031648756729688e+13 4.202771253264588013e+11 3.541668847697206250e+13 1.235772820898658125e+14
1.230268770812381618e+01 -8.774011237370312500e+13 4.202747047029365845e+11 3.541656475724267188e+13 1.235769518356487500e+14
1.258925411794167459e+01 -8.773989872950656250e+13 4.202721739365015869e+11 3.541643525633014844e+13 1.235766061597732344e+14
1.288249551693134265e+01 -8.773967511118784375e+13 4.202695280498792725e+11 3.541629970505694531e+13 1.235762443442946719e+14
1.318256738556407548e+01 -8.773944105440142188e+13 4.202667618445781250e+11 3.541615782178789062e+13 1.235758656380339062e+14
1.348962882591654022e+01 -8.773919607330279688e+13 4.202638698917833862e+11 3.541600931185971875e+13 1.235754692550542969e+14
1.380384264602885125e+01 -8.773893965956157812e+13 4.202608465227940674e+11 3.541585386698421875e+13 1.235750543730685938e+14
1.412537544622754737e+01 -8.773867128133165625e+13 4.202576858178048706e+11 3.541569116462461719e+13 1.235746201317740781e+14
1.445439770745927177e+01 -8.773839038217281250e+13 4.202543815965478516e+11 3.541552086734425000e+13 1.235741656311136250e+14
1.479108388168207178e+01 -8.773809637992532812e+13 4.202509274060668335e+11 3.541534262212517188e+13 1.235736899294565625e+14
1.513561248436207940e+01 -8.773778866553320312e+13 4.202473165100347290e+11 3.541515605965748438e+13 1.235731920417007344e+14
1.548816618912481147e+01 -8.773746660181445312e+13 4.202435418763551636e+11 3.541496079359535938e+13 1.235726709372861719e+14
1.584893192461113465e+01 -8.773712952217656250e+13 4.202395961647783813e+11 3.541475641978064062e+13 1.235721255381219844e+14
1.621810097358929426e+01 -8.773677672927346875e+13 4.202354717143446655e+11 3.541454251543166406e+13 1.235715547164194688e+14
1.659586907437560654e+01 -8.773640749360340625e+13 4.202311605297091064e+11 3.541431863829535938e+13 1.235709572924284844e+14
1.698243652461744446e+01 -8.773602105204335938e+13 4.202266542667569580e+11 3.541408432576207812e+13 1.235703320320722031e+14
1.737800828749375626e+01 -8.773561660631762500e+13 4.202219442195586548e+11 3.541383909394069531e+13 1.235696776444778750e+14
1.778279410038922848e+01 -8.773519332139906250e+13 4.202170213039844360e+11 3.541358243669306250e+13 1.235689927793961094e+14
1.819700858609984095e+01 -8.773475032383840625e+13 4.202118760431309814e+11 3.541331382462442969e+13 1.235682760245059688e+14
1.862087136662868048e+01 -8.773428670001912500e+13 4.202064985508573608e+11 3.541303270403087500e+13 1.235675259026008594e+14
1.905460717963247674e+01 -8.773380149433521875e+13 4.202008785150532227e+11 3.541273849579863281e+13 1.235667408686488906e+14
1.949844599758045049e+01 -8.773329370728756250e+13 4.201950051804025269e+11 3.541243059425538281e+13 1.235659193067233438e+14
1.995262314968880091e+01 -8.773276229349650000e+13 4.201888673310847168e+11 3.541210836597119531e+13 1.235650595267987812e+14
2.041737944669529625e+01 -8.773220615962617188e+13 4.201824532714907227e+11 3.541177114850632031e+13 1.235641597614039844e+14
2.089296130854040001e+01 -8.773162416221729688e+13 4.201757508073792725e+11 3.541141824910382031e+13 1.235632181621284844e+14
2.137962089502232388e+01 -8.773101510542459375e+13 4.201687472262782593e+11 3.541104894332530469e+13 1.235622327959761719e+14
2.187761623949552714e+01 -8.773037773865432812e+13 4.201614292766720581e+11 3.541066247362689062e+13 1.235612016415578906e+14
2.238721138568340052e+01 -8.772971075409843750e+13 4.201537831474250488e+11 3.541025804787251562e+13 1.235601225851183750e+14
2.290867652767773066e+01 -8.772901278416059375e+13 4.201457944450794678e+11 3.540983483778301562e+13 1.235589934163886875e+14
2.344228815319922532e+01 -8.772828239876928125e+13 4.201374481721126099e+11 3.540939197731762500e+13 1.235578118242590156e+14
2.398832919019491072e+01 -8.772751810257429688e+13 4.201287287031940918e+11 3.540892856098489062e+13 1.235565753922623906e+14
2.454708915685031201e+01 -8.772671833202042188e+13 4.201196197613961792e+11 3.540844364208104688e+13 1.235552815938628750e+14
2.511886431509580930e+01 -8.772588145229428125e+13 4.201101043935682373e+11 3.540793623085198438e+13 1.235539277875398438e+14
2.570395782768863668e+01 -8.772500575413893750e+13 4.201001649445613403e+11 3.540740529257589844e+13 1.235525112116594219e+14
2.630267991895381030e+01 -8.772408945053078125e+13 4.200897830312329102e+11 3.540684974556403125e+13 1.235510289791260469e+14
2.691534803926915131e+01 -8.772313067321179688e+13 4.200789395156941528e+11 3.540626845907537500e+13 1.235494780718028750e+14
2.754228703338165829e+01 -8.772212746907479688e+13 4.200676144770930176e+11 3.540566025114236719e+13 1.235478553346942500e+14
2.818382931264453717e+01 -8.772107779639118750e+13 4.200557871839324341e+11 3.540502388630399219e+13 1.235461574698791094e+14
2.884031503126605500e+01 -8.771997952087896875e+13 4.200434360640728149e+11 3.540435807324240625e+13 1.235443810301854688e+14
2.951209226666384922e+01 -8.771883041160160938e+13 4.200305386755221558e+11 3.540366146231974219e+13 1.235425224125968906e+14
3.019951720402016093e+01 -8.771762813669281250e+13 4.200170716754298096e+11 3.540293264301081250e+13 1.235405778513790625e+14
3.090295432513590512e+01 -8.771637025889990625e+13 4.200030107889548950e+11 3.540217014122746875e+13 1.235385434109163281e+14
3.162277660168379256e+01 -8.771505423093853125e+13 4.199883307771100464e+11 3.540137241653116406e+13 1.235364149782468125e+14
3.235936569296282528e+01 -8.771367739065095312e+13 4.199730054044948730e+11 3.540053785922880469e+13 1.235341882552842500e+14
3.311311214825911264e+01 -8.771223695596148438e+13 4.199570074054229126e+11 3.539966478734761719e+13 1.235318587507145469e+14
3.388441561392025392e+01 -8.771073001961993750e+13 4.199403084504893188e+11 3.539875144348486719e+13 1.235294217715553125e+14
3.467368504525316553e+01 -8.770915354372581250e+13 4.199228791121142578e+11 3.539779599152664062e+13 1.235268724143645625e+14
3.548133892335754780e+01 -8.770750435402445312e+13 4.199046888296143799e+11 3.539679651323279688e+13 1.235242055560868750e+14
3.630780547701014171e+01 -8.770577913396762500e+13 4.198857058736433105e+11 3.539575100468035938e+13 1.235214158445216250e+14
3.715352290971726745e+01 -8.770397441852737500e+13 4.198658973105382690e+11 3.539465737256375781e+13 1.235184976884016719e+14
3.801893963205613147e+01 -8.770208658775720312e+13 4.198452289666659546e+11 3.539351343034266406e+13 1.235154452470665156e+14
3.890451449942807471e+01 -8.770011186008859375e+13 4.198236653914142456e+11 3.539231689423615625e+13 1.235122524197161562e+14
3.981071705534972693e+01 -8.769804628535464062e+13 4.198011698216173706e+11 3.539106537905392969e+13 1.235089128342301719e+14
4.073802778041127937e+01 -8.769588573753075000e+13 4.197777041446571045e+11 3.538975639386271094e+13 1.235054198355381094e+14
4.168693834703354639e+01 -8.769362590718231250e+13 4.197532288621478271e+11 3.538838733747799219e+13 1.235017664735224375e+14
4.265795188015928119e+01 -8.769126229360882812e+13 4.197277030542196655e+11 3.538695549377933594e+13 1.234979454904423906e+14
4.365158322401660485e+01 -8.768879019667431250e+13 4.197010843434705811e+11 3.538545802683997656e+13 1.234939493078577656e+14
4.466835921509633067e+01 -8.768620470831270312e+13 4.196733288602587280e+11 3.538389197586692969e+13 1.234897700130399062e+14
4.570881896148752332e+01 -8.768350070369800000e+13 4.196443912078671875e+11 3.538225424994417188e+13 1.234853993448500469e+14
4.677351412871981751e+01 -8.768067283206735938e+13 4.196142244295922241e+11 3.538054162257253906e+13 1.234808286790695000e+14
4.786300923226383475e+01 -8.767771550718607812e+13 4.195827799760670166e+11 3.537875072600134375e+13 1.234760490131634844e+14
4.897788193684461788e+01 -8.767462289744206250e+13 4.195500076748231812e+11 3.537687804534356250e+13 1.234710509504604531e+14
5.011872336272721640e+01 -8.767138891555387500e+13 4.195158557002453003e+11 3.537491991246728906e+13 1.234658246837214375e+14
5.128613839913648320e+01 -8.766800720016270312e+13 4.194802699691290283e+11 3.537287249681270312e+13 1.234603599669445469e+14
5.248074602497725749e+01 -8.766447108780292188e+13 4.194431928486393433e+11 3.537073179257896094e+13 1.234546460732305156e+14
5.370317963702527209e+01 -8.766077361705221875e+13 4.194045643046186523e+11 3.536849361767931250e+13 1.234486717990361406e+14
5.495408738576245611e+01 -8.765690751998692188e+13 4.193643221361793823e+11 3.536615360792957812e+13 1.234424254500526875e+14
5.623413251903490107e+01 -8.765286520925773438e+13 4.193224019197105103e+11 3.536370720953072656e+13 1.234358948207081719e+14
5.754399373371569482e+01 -8.764863876466584375e+13 4.192787369528679810e+11 3.536114967127327344e+13 1.234290671728919844e+14
5.888436553555889930e+01 -8.764421991922100000e+13 4.192332581997319946e+11 3.535847603645603906e+13 1.234219292138767812e+14
6.025595860743577248e+01 -8.763960004466810938e+13 4.191858942363728027e+11 3.535568113451025781e+13 1.234144670734147500e+14
6.165950018614822170e+01 -8.763477013646367188e+13 4.191365711996312256e+11 3.535275957232366406e+13 1.234066662799869688e+14
6.309573444801932851e+01 -8.762972079818792188e+13 4.190852127355522461e+11 3.534970572525496875e+13 1.233985117361784531e+14
6.456542290346556001e+01 -8.762444222537453125e+13 4.190317399511746216e+11 3.534651372783222656e+13 1.233899876931579531e+14
6.606934480075960892e+01 -8.761892418874225000e+13 4.189760713691719971e+11 3.534317746412803906e+13 1.233810777242394688e+14
6.760829753919819041e+01 -8.761315601681175000e+13 4.189181228846683350e+11 3.533969055780428125e+13 1.233717646975006875e+14
6.918309709189365719e+01 -8.760712657789110938e+13 4.188578077263071899e+11 3.533604636181920312e+13 1.233620307474366250e+14
7.079457843841380793e+01 -8.760082426141439062e+13 4.187950364211808472e+11 3.533223794779152344e+13 1.233518572456271094e+14
7.244359600749902484e+01 -8.759423695861548438e+13 4.187297167646596069e+11 3.532825809501414062e+13 1.233412247703942812e+14
7.413102413009177383e+01 -8.758735204252342188e+13 4.186617537959081421e+11 3.532409927911267969e+13 1.233301130754320156e+14
7.585775750291840325e+01 -8.758015634828300000e+13 4.185910498644350586e+11 3.531975366088267969e+13 1.233185010590301250e+14
7.762471166286918844e+01 -8.757263617588520312e+13 4.185175066406587524e+11 3.531521308697324219e+13 1.233063667694991094e+14
7.943282347242818275e+01 -8.756477727289482812e+13 4.184410255186380615e+11 3.531046908001873438e+13 1.232936873784321875e+14
8.128305161640994925e+01 -8.755656479058276562e+13 4.183615058646299438e+11 3.530551281474197656e+13 1.232804391111893750e+14
8.317637711026706882e+01 -8.754798326002343750e+13 4.182788450080303955e+11 3.530033510462356250e+13 1.232665972096550312e+14
8.511380382023763502e+01 -8.753901656855389062e+13 4.181929383403947144e+11 3.529492638879224219e+13 1.232521358956865156e+14
8.709635899560804262e+01 -8.752964793553303125e+13 4.181036794302448730e+11 3.528927671857642969e+13 1.232370283335397188e+14
8.912509381337454784e+01 -8.751985988739192188e+13 4.180109601602486572e+11 3.528337574372279688e+13 1.232212465912749688e+14
9.120108393559095816e+01 -8.750963423197739062e+13 4.179146708856838989e+11 3.527721269828610156e+13 1.232047616011491875e+14
9.332543007969907478e+01 -8.749895203218517188e+13 4.178147006175913696e+11 3.527077638619999219e+13 1.231875431190027656e+14
9.549925860214358408e+01 -8.748779357888850000e+13 4.177109372329785767e+11 3.526405516653525000e+13 1.231695596826567500e+14
9.772372209558105283e+01 -8.747613836316365625e+13 4.176032677146116943e+11 3.525703693845992188e+13 1.231507785693381719e+14
1.000000000000000000e+02 -8.746396504782400000e+13 4.174915784223491211e+11 3.524970912591470312e+13 1.231311657521610625e+14
1.023292992280754845e+02 -8.745125135654801562e+13 4.173757496118782959e+11 3.524205862290665625e+13 1.231106857290665625e+14
1.047128548050899610e+02 -8.743797377578606250e+13 4.172556367755446167e+11 3.523407164926921094e+13 1.230893010618308281e+14
1.071519305237607256e+02 -8.742410772595292188e+13 4.171310853155401001e+11 3.522573383110889844e+13 1.230669726423773750e+14
1.096478196143184931e+02 -8.740962759949403125e+13 4.170019358753994141e+11 3.521703021763810938e+13 1.230436597530075469e+14
1.122018454301963004e+02 -8.739450672148056250e+13 4.168680242772943726e+11 3.520794526104645312e+13 1.230193200068043125e+14
1.148153621496882835e+02 -8.737871730898737500e+13 4.167291814661354370e+11 3.519846279592601562e+13 1.229939092863795156e+14
1.174897554939529130e+02 -8.736223042924239062e+13 4.165852334636610718e+11 3.518856601826367969e+13 1.229673816809697344e+14
1.202264434617413258e+02 -8.734501595653764062e+13 4.164360013330205688e+11 3.517823746402064844e+13 1.229396894218913281e+14
1.230268770812381263e+02 -8.732704252789682812e+13 4.162813011544168091e+11 3.516745898731898438e+13 1.229107828163702344e+14
1.258925411794167530e+02 -8.730827749749581250e+13 4.161209440152589722e+11 3.515621173826153125e+13 1.228806101797726094e+14
1.288249551693133697e+02 -8.728868688983962500e+13 4.159547360143697510e+11 3.514447614041505078e+13 1.228491177662690469e+14
1.318256738556407299e+02 -8.726823535169815625e+13 4.157824782837739868e+11 3.513223186799149219e+13 1.228162496979734062e+14
1.348962882591653170e+02 -8.724688610281490625e+13 4.156039670290635986e+11 3.511945782276664453e+13 1.227819478926106094e+14
1.380384264602885196e+02 -8.722460088540234375e+13 4.154189935899754028e+11 3.510613211078316406e+13 1.227461519897755000e+14
1.412537544622753956e+02 -8.720133991244693750e+13 4.152273445258941040e+11 3.509223201888824609e+13 1.227087992758610781e+14
1.445439770745927888e+02 -8.717706181485201562e+13 4.150288017257120972e+11 3.507773399116728125e+13 1.226698246077450000e+14
1.479108388168207000e+02 -8.715172358745585938e+13 4.148231425469941406e+11 3.506261360533715625e+13 1.226291603353400000e+14
1.513561248436208757e+02 -8.712528053396834375e+13 4.146101399864938354e+11 3.504684554917640234e+13 1.225867362231312344e+14
1.548816618912481147e+02 -8.709768621087960938e+13 4.143895628858209229e+11 3.503040359707463672e+13 1.225424793708400781e+14
1.584893192461114211e+02 -8.706889237040498438e+13 4.141611761756281738e+11 3.501326058679476953e+13 1.224963141333753750e+14
1.621810097358929852e+02 -8.703884890253992188e+13 4.139247411615503540e+11 3.499538839655291406e+13 1.224481620402543906e+14
1.659586907437561081e+02 -8.700750377631220312e+13 4.136800158571556396e+11 3.497675792253138672e+13 1.223979417147007500e+14
1.698243652461744091e+02 -8.697480298032996875e+13 4.134267553678336792e+11 3.495733905695316797e+13 1.223455687926509688e+14
1.737800828749375910e+02 -8.694069046274132812e+13 4.131647123302192993e+11 3.493710066686104688e+13 1.222909558419325938e+14
1.778279410038923061e+02 -8.690510807073468750e+13 4.128936374135820312e+11 3.491601057375752734e+13 1.222340122819057969e+14
