# mass(eV); sig_Xcoeff(Hz):	 Ca+:2S1/2-2D5/2	Ca+:2D3/2-2D5/2
1.000000000000000000e+00 -1.647745008402853632e+18 7.893319436047574000e+15
1.023292992280753433e+00 -1.647744980278283520e+18 7.893319024266709000e+15
1.047128548050899610e+00 -1.647744950862103808e+18 7.893318595316375000e+15
1.071519305237605968e+00 -1.647744920094271232e+18 7.893318148437981000e+15
1.096478196143185091e+00 -1.647744887911924480e+18 7.893317682844534000e+15
1.122018454301963120e+00 -1.647744854249271552e+18 7.893317197709693000e+15
1.148153621496882826e+00 -1.647744819037438720e+18 7.893316692169242000e+15
1.174897554939529076e+00 -1.647744782204329728e+18 7.893316165319325000e+15
1.202264434617412725e+00 -1.647744743674475264e+18 7.893315616220873000e+15
1.230268770812381174e+00 -1.647744703368879616e+18 7.893315043882454000e+15
1.258925411794167504e+00 -1.647744661204841472e+18 7.893314447270620000e+15
1.288249551693133599e+00 -1.647744617095799552e+18 7.893313825311986000e+15
1.318256738556407459e+00 -1.647744570951130368e+18 7.893313176880202000e+15
1.348962882591653090e+00 -1.647744522675980288e+18 7.893312500790342000e+15
1.380384264602885214e+00 -1.647744472171043840e+18 7.893311795811324000e+15
1.412537544622753938e+00 -1.647744419332375040e+18 7.893311060656444000e+15
1.445439770745927888e+00 -1.647744364051157504e+18 7.893310293975089000e+15
1.479108388168207222e+00 -1.647744306213479936e+18 7.893309494360438000e+15
1.513561248436208651e+00 -1.647744245700099072e+18 7.893308660334361000e+15
1.548816618912481013e+00 -1.647744182386188288e+18 7.893307790360450000e+15
1.584893192461114042e+00 -1.647744116141074688e+18 7.893306882819743000e+15
1.621810097358929559e+00 -1.647744046827960832e+18 7.893305936034409000e+15
1.659586907437561099e+00 -1.647743974303651584e+18 7.893304948236671000e+15
1.698243652461743913e+00 -1.647743898418236672e+18 7.893303917589522000e+15
1.737800828749376247e+00 -1.647743819014789888e+18 7.893302842154473000e+15
1.778279410038922759e+00 -1.647743735929033216e+18 7.893301719924100000e+15
1.819700858609982319e+00 -1.647743648988988672e+18 7.893300548785652000e+15
1.862087136662867515e+00 -1.647743558014631168e+18 7.893299326534363000e+15
1.905460717963247896e+00 -1.647743462817494784e+18 7.893298050865765000e+15
1.949844599758045138e+00 -1.647743363200287744e+18 7.893296719365327000e+15
1.995262314968878847e+00 -1.647743258956473088e+18 7.893295329514078000e+15
2.041737944669529625e+00 -1.647743149869840128e+18 7.893293878669083000e+15
2.089296130854038758e+00 -1.647743035714052352e+18 7.893292364070542000e+15
2.137962089502232654e+00 -1.647742916252161792e+18 7.893290782835571000e+15
2.187761623949552092e+00 -1.647742791236119040e+18 7.893289131944900000e+15
2.238721138568339875e+00 -1.647742660406264576e+18 7.893287408239312000e+15
2.290867652767771823e+00 -1.647742523490756352e+18 7.893285608416691000e+15
2.344228815319922443e+00 -1.647742380205035008e+18 7.893283729020777000e+15
2.398832919019489474e+00 -1.647742230251191808e+18 7.893281766442937000e+15
2.454708915685031023e+00 -1.647742073317372160e+18 7.893279716899690000e+15
2.511886431509579243e+00 -1.647741909077102080e+18 7.893277576442755000e+15
2.570395782768864379e+00 -1.647741737188621312e+18 7.893275340932724000e+15
2.630267991895380852e+00 -1.647741557294147072e+18 7.893273006051788000e+15
2.691534803926916464e+00 -1.647741369019143936e+18 7.893270567269704000e+15
2.754228703338165385e+00 -1.647741171971525888e+18 7.893268019858006000e+15
2.818382931264454605e+00 -1.647740965740837376e+18 7.893265358869583000e+15
2.884031503126605056e+00 -1.647740749897397504e+18 7.893262579127146000e+15
2.951209226666386964e+00 -1.647740523991394560e+18 7.893259675214936000e+15
3.019951720402016093e+00 -1.647740287551946240e+18 7.893256641472819000e+15
3.090295432513591845e+00 -1.647740040086113536e+18 7.893253471975561000e+15
3.162277660168379523e+00 -1.647739781077870080e+18 7.893250160524853000e+15
3.235936569296280929e+00 -1.647739509987013376e+18 7.893246700643978000e+15
3.311311214825910731e+00 -1.647739226248047616e+18 7.893243085552072000e+15
3.388441561392027790e+00 -1.647738929268987392e+18 7.893239308158802000e+15
3.467368504525316641e+00 -1.647738618430125568e+18 7.893235361047494000e+15
3.548133892335752826e+00 -1.647738293082734592e+18 7.893231236460644000e+15
3.630780547701013550e+00 -1.647737952547707648e+18 7.893226926287195000e+15
3.715352290971727811e+00 -1.647737596114144000e+18 7.893222422034424000e+15
3.801893963205612792e+00 -1.647737223037853696e+18 7.893217714831795000e+15
3.890451449942804896e+00 -1.647736832539808256e+18 7.893212795392492000e+15
3.981071705534973582e+00 -1.647736423804510464e+18 7.893207654002176000e+15
4.073802778041126338e+00 -1.647735995978286592e+18 7.893202280507752000e+15
4.168693834703356416e+00 -1.647735548167510272e+18 7.893196664284218000e+15
4.265795188015926165e+00 -1.647735079436728320e+18 7.893190794216627000e+15
4.365158322401661017e+00 -1.647734588806709504e+18 7.893184658686476000e+15
4.466835921509630047e+00 -1.647734075252402432e+18 7.893178245540634000e+15
4.570881896148752510e+00 -1.647733537700787968e+18 7.893171542064432000e+15
4.677351412871980862e+00 -1.647732975028655872e+18 7.893164534963008000e+15
4.786300923226385784e+00 -1.647732386060247296e+18 7.893157210321969000e+15
4.897788193684460722e+00 -1.647731769564802816e+18 7.893149553607976000e+15
5.011872336272724660e+00 -1.647731124254004480e+18 7.893141549609872000e+15
5.128613839913647610e+00 -1.647730448779284224e+18 7.893133182419448000e+15
5.248074602497722729e+00 -1.647729741729020672e+18 7.893124435399784000e+15
5.370317963702527564e+00 -1.647729001625596672e+18 7.893115291150643000e+15
5.495408738576247565e+00 -1.647728226922309376e+18 7.893105731484195000e+15
