1.	4.0562289452419854e-10
1.02329299228069992	4.055900342336517e-10
1.04712854805080013	4.055580747626819e-10
1.07151930523759997	4.055270087559069e-10
1.09647819614309983	4.054968288741267e-10
1.12201845430189984	4.054675277940019e-10
1.1481536214968	4.0543909820775296e-10
1.17489755493949999	4.054115328228275e-10
1.20226443461740007	4.0538482436160753e-10
1.23026877081229991	4.0535896556110393e-10
1.2589254117941	4.053339491726315e-10
1.28824955169310007	4.0530976796154214e-10
1.31825673855639991	4.052864147069035e-10
1.34896288259160002	4.0526388220121883e-10
1.38038426460280017	4.0524216325012347e-10
1.41253754462269998	4.0522125067210923e-10
1.44543977074589991	4.052011372982299e-10
1.47910838816820012	4.0518181597183647e-10
1.51356124843619999	4.0516327954826985e-10
1.54881661891239997	4.051455208946104e-10
1.58489319246110005	4.0512853288938933e-10
1.62181009735890003	4.0511230842232784e-10
1.65958690743750004	4.0509684039406446e-10
1.69824365246169995	4.050821217158859e-10
1.73780082874929986	4.0506814530947493e-10
1.77827941003889989	4.050549041066507e-10
1.81970085860989994	4.050423910490943e-10
1.86208713666279979	4.0503059908812155e-10
1.90546071796320016	4.050195211844072e-10
1.94984459975800006	4.0500915030775644e-10
1.99526231496880002	4.049994794368497e-10
2.04173794466949987	4.0499050155899373e-10
2.08929613085400012	4.0498220966989306e-10
2.13796208950220024	4.049745967734061e-10
2.18776162394950013	4.049676558813135e-10
2.23872113856829991	4.0496138001307603e-10
2.29086765276769988	4.0495576219561745e-10
2.3442288153198998	4.049507954630893e-10
2.39883291901940021	4.0494647285664935e-10
2.45470891568499994	4.0494278742423854e-10
2.5118864315095002	4.0493973222035463e-10
2.57039578276879999	4.049373003058523e-10
2.63026799189530003	4.049354847477101e-10
2.69153480392690003	4.049342786188243e-10
2.7542287033381001	4.0493367499780776e-10
2.81838293126439998	4.049336669687721e-10
2.88403150312659973	4.0493424762112376e-10
2.95120922666629992	4.0493541004937397e-10
3.01995172040200011	4.0493714735292285e-10
3.09029543251349992	4.049394526358701e-10
3.16227766016830003	4.0494231900682414e-10
3.2359365692962001	4.0494573957870335e-10
3.31131121482590007	4.049497074685471e-10
3.38844156139199981	4.049542157973323e-10
3.46736850452530021	4.049592576897824e-10
3.54813389233569998	4.049648262741913e-10
3.63078054770100023	4.0497091468223644e-10
3.71535229097170028	4.0497751604881035e-10
3.80189396320559991	4.049846235118324e-10
3.89045144994280001	4.049922302120894e-10
3.98107170553489986	4.050003292930515e-10
4.07380277804109969	4.0500891390071637e-10
4.16869383470329957	4.05017977183434e-10
4.26579518801589952	4.050275122917505e-10
4.36515832240160062	4.05037512378242e-10
4.46683592150959985	4.050479705973556e-10
4.57088189614870011	4.0505888010525374e-10
4.67735141287190004	4.0507023405966267e-10
4.78630092322630052	4.0508202561972106e-10
4.89778819368440033	4.0509424794581886e-10
5.01187233627270068	4.05106894199473e-10
5.12861383991360054	4.0511995754315433e-10
5.24807460249770052	4.0513343114017004e-10
5.37031796370250003	4.051473081545127e-10
5.4954087385761996	4.0516158175071736e-10
5.62341325190339969	4.051762450937361e-10
5.7543993733715002	4.05191291348798e-10
5.88843655355579987	4.052067136812772e-10
6.02559586074349962	4.0522250525657867e-10
6.16595001861479997	4.0523865923999024e-10
6.30957344480189963	4.052551687965705e-10
6.4565422903465004	4.0527202709103045e-10
6.60693448007589978	4.05289227287608e-10
6.76082975391980057	4.053067625499484e-10
6.91830970918929999	4.053246260409969e-10
7.07945784384129961	4.053428109228773e-10
7.24435960074980034	4.053613103567976e-10
7.41310241300910011	4.053801175029225e-10
7.58577575029180018	4.053992255202839e-10
7.76247116628690037	4.0541862756665997e-10
7.9432823472427998	4.054383167984951e-10
8.128305161640899	4.0545828637078683e-10
8.31763771102670013	4.054785294369915e-10
8.51138038202370062	4.0549903914893513e-10
8.70963589956079964	4.0551980865671756e-10
8.91250938133740078	4.055408311086213e-10
9.12010839355899883	4.055620996510318e-10
9.33254300796989966	4.055836074283417e-10
9.54992586021429979	4.056053475828796e-10
9.7723722095580996	4.056273132548189e-10
10.	4.0564949758210644e-10
10.2329299228075001	4.0567189370038973e-10
10.4712854805089002	4.0569449474293314e-10
10.7151930523760015	4.0571729384055196e-10
10.9647819614318003	4.0574028412155013e-10
11.2201845430195988	4.057634587116432e-10
11.4815362149688003	4.057868107338998e-10
11.7489755493951993	4.0581033330868124e-10
12.0226443461741006	4.0583401955357404e-10
12.3026877081238002	4.058578625833459e-10
12.5892541179416	4.058818555098694e-10
12.8824955169313	4.059059914420967e-10
13.1825673855640009	4.0593026348599303e-10
13.4896288259164994	4.0595466474448063e-10
13.8038426460287997	4.0597918831741396e-10
14.1253754462274994	4.0600382730152446e-10
14.4543977074591989	4.060285747903782e-10
14.7910838816820007	4.060534238743354e-10
15.1356124843619995	4.0607836764052984e-10
15.4881661891248008	4.0610339917281817e-10
15.8489319246110991	4.061285115517515e-10
16.2181009735892978	4.0615369785455057e-10
16.5958690743755994	4.0617895115507833e-10
16.9824365246174018	4.0620426452380916e-10
17.3780082874936994	4.0622963102781726e-10
17.7827941003892	4.0625504373074517e-10
18.1970085860998019	4.062804956927967e-10
18.6208713666285988	4.0630597997071005e-10
19.0546071796324021	4.063314896177592e-10
19.4984459975804008	4.0635701768373453e-10
19.9526231496887974	4.0638255721493264e-10
20.4173794466952003	4.0640810125415487e-10
20.8929613085403005	4.0643364284070996e-10
21.3796208950223026	4.064591750103967e-10
21.8776162394954987	4.0648469079552434e-10
22.3872113856834005	4.0651018322490574e-10
22.9086765276776987	4.065356453238601e-10
23.4422881531991969	4.065610701142318e-10
23.9883291901949001	4.0658645061439755e-10
24.5470891568503014	4.0661177983927526e-10
25.1188643150958022	4.0663705080034816e-10
25.7039578276886012	4.066622565056692e-10
26.3026799189537996	4.066873899599071e-10
26.9153480392691016	4.067124441643362e-10
27.5422870333816014	4.0673741211689294e-10
28.1838293126445016	4.067622868121811e-10
28.8403150312659982	4.067870612415154e-10
29.5120922666637995	4.06811728392944e-10
30.1995172040201005	4.068362812513006e-10
30.9029543251359016	4.0686071279822415e-10
31.6227766016837002	4.0688501601220313e-10
32.3593656929627969	4.069091838686292e-10
33.1131121482590984	4.069332093398245e-10
33.8844156139201971	4.069570853951056e-10
34.6736850452531016	4.0698080500082526e-10
35.4813389233575052	4.0700436112041896e-10
36.3078054770100991	4.0702774671447665e-10
37.1535229097171964	4.070509547407808e-10
38.018939632056096	4.070739781543804e-10
38.9045144994280037	4.070968099076415e-10
39.8107170553496985	4.0711944295032693e-10
40.7380277804111941	4.0714187022964153e-10
41.6869383470334966	4.0716408469032826e-10
42.657951880159203	4.071860792747105e-10
43.6515832240165977	4.0720784692279705e-10
44.6683592150963022	4.0722938057233493e-10
45.708818961487502	4.0725067315889895e-10
46.7735141287198033	4.07271717615976e-10
47.8630092322638063	4.072925068750416e-10
48.9778819368446037	4.0731303386564823e-10
50.1187233627272022	4.073332915155282e-10
51.2861383991363979	4.073532727506602e-10
52.4807460249772006	4.0737297049538555e-10
53.703179637025201	4.07392377672497e-10
54.9540873857623993	4.074114872033327e-10
56.2341325190349011	4.074302920078867e-10
57.5439937337155953	4.074487850049069e-10
58.8843655355588993	4.074669591120024e-10
60.2559586074356943	4.074848072457593e-10
61.6595001861482004	4.0750232232184023e-10
63.0957344480193001	4.075194972551068e-10
64.565422903465489	4.0753632495973687e-10
66.0693448007595947	4.075527983493322e-10
67.6082975391981051	4.0756891517136297e-10
69.1830970918936004	4.0758483226794557e-10
70.7945784384138079	4.076008979175164e-10
72.4435960074989964	4.076174718699463e-10
74.1310241300917028	4.076349139947582e-10
75.8577575029184032	4.076535842932974e-10
77.6247116628691032	4.076738429172605e-10
79.4328234724280975	4.07696050193578e-10
81.2830516164099066	4.0772056665569216e-10
83.1763771102669978	4.0774775308121285e-10
85.1138038202376066	4.077779705359794e-10
87.096358995608	4.078115804245384e-10
89.125093813374491	4.078489445470583e-10
91.2010839355909013	4.078904251627146e-10
93.325430079699089	4.0793638505955604e-10
