# Ca+ Info: A0, Aprime, muA0Ap, mA0, mAp, dmA0sq, dmApsq,
40	40	40	40
42	44	46	48
0.0011903963499585	0.002273111495032099	0.003262363392384607	0.004169442382310047
39.962590851	39.962590851	39.962590851	39.962590851
41.95861778	43.9554815	45.9536877	47.952522654
4.84e-16	4.84e-16	4.84e-16	4.84e-16
2.56e-14	9.e-14	5.76e-12	3.61e-16
